11,7,8,9,10,,,,,,,,,,,,,,,,CLO 1,,,,,,,,,,,CLO 2,,,,,,,,,,,CLO 3,,,,,,,,,,,,CLO 4,,,,,,,,,,,,,,,,,,,,,,
12,Student marks per CLOs,,,,CLOs total marks,,,,,,,,,,,,,,,GAs Attained (Y/N),,,,,,,,,,,GAs Attained (Y/N),,,,,,,,,,,GAs Attained (Y/N),,,,,,,,,,,,GAs Attained (Y/N),,,,,,,,,,,,,,,,,,,,,,
37,27,31,30,0,31,34,35,0,,,,,,,,,,,,,0.87096774193548387,,,,,,,,,,,,,,0.91176470588235292,,,,,,,,,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,18,20,22,0,31,34,35,0,,,,,,,,,,,,,0.58064516129032262,,,,,,,,,,,,,,0.58823529411764708,,,,,,,,,0.62857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,23,24,27,0,31,34,35,0,,,,,,,,,,,,,0.74193548387096775,,,,,,,,,,,,,,0.70588235294117652,,,,,,,,,0.77142857142857146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,17,20,23,0,31,34,35,0,,,,,,,,,,,,,0.54838709677419351,,,,,,,,,,,,,,0.58823529411764708,,,,,,,,,0.65714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,18,19,23,0,31,34,35,0,,,,,,,,,,,,,0.58064516129032262,,,,,,,,,,,,,,0.55882352941176472,,,,,,,,,0.65714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,23,26,25,0,31,34,35,0,,,,,,,,,,,,,0.74193548387096775,,,,,,,,,,,,,,0.76470588235294112,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,23,27,24,0,31,34,35,0,,,,,,,,,,,,,0.74193548387096775,,,,,,,,,,,,,,0.79411764705882348,,,,,,,,,0.68571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,22,23,22,0,31,34,35,0,,,,,,,,,,,,,0.70967741935483875,,,,,,,,,,,,,,0.67647058823529416,,,,,,,,,0.62857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,0,0,0,31,34,35,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,26,30,26,0,31,34,35,0,,,,,,,,,,,,,0.83870967741935487,,,,,,,,,,,,,,0.88235294117647056,,,,,,,,,0.74285714285714288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,23,18,19,0,31,34,35,0,,,,,,,,,,,,,0.74193548387096775,,,,,,,,,,,,,,0.52941176470588236,,,,,,,,,0.54285714285714282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,19,18,23,0,31,34,35,0,,,,,,,,,,,,,0.61290322580645162,,,,,,,,,,,,,,0.52941176470588236,,,,,,,,,0.65714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
